Pays,iso3,date,indicator,value
Denmark,DNK,1973-Q4,exchange_rate_lcu_per_usd,6.049499999
Finland,FIN,1973-Q4,exchange_rate_lcu_per_usd,0.642674098199124
France,FRA,1973-Q4,exchange_rate_lcu_per_usd,0.678821885274619
Germany,DEU,1973-Q4,exchange_rate_lcu_per_usd,1.36647868121633
Greece,GRC,1973-Q4,exchange_rate_lcu_per_usd,0.086941232581071
Hungary,HUN,1973-Q4,exchange_rate_lcu_per_usd,48.966224999
Iceland,ISL,1973-Q4,exchange_rate_lcu_per_usd,0.90134166652092
Ireland,IRL,1973-Q4,exchange_rate_lcu_per_usd,0.518270191754966
Israel,ISR,1973-Q4,exchange_rate_lcu_per_usd,4.19469230655e-4
Italy,ITA,1973-Q4,exchange_rate_lcu_per_usd,0.301092220264693
Japan,JPN,1973-Q4,exchange_rate_lcu_per_usd,271.701666666083
Luxembourg,LUX,1973-Q4,exchange_rate_lcu_per_usd,0.966202196807627
Mexico,MEX,1973-Q4,exchange_rate_lcu_per_usd,0.012499951911271
Netherlands,NLD,1973-Q4,exchange_rate_lcu_per_usd,1.26856528267482
New Zealand,NZL,1973-Q4,exchange_rate_lcu_per_usd,0.736812125513138
Norway,NOR,1973-Q4,exchange_rate_lcu_per_usd,5.76583333233333
Poland,POL,1973-Q4,exchange_rate_lcu_per_usd,3.349999999e-4
Portugal,PRT,1973-Q4,exchange_rate_lcu_per_usd,0.122281135794818
South Korea,KOR,1973-Q4,exchange_rate_lcu_per_usd,398.321666666666
Spain,ESP,1973-Q4,exchange_rate_lcu_per_usd,0.350150152851402
Sweden,SWE,1973-Q4,exchange_rate_lcu_per_usd,4.367249999
Switzerland,CHE,1973-Q4,exchange_rate_lcu_per_usd,3.16483333241666
Turkey,TUR,1973-Q4,exchange_rate_lcu_per_usd,1.415e-5
United Kingdom,GBR,1973-Q4,exchange_rate_lcu_per_usd,0.408170945299307
United States,USA,1973-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1974-Q4,exchange_rate_lcu_per_usd,0.696665868638096
Austria,AUT,1974-Q4,exchange_rate_lcu_per_usd,1.35843695261004
Belgium,BEL,1974-Q4,exchange_rate_lcu_per_usd,0.965582462995694
Canada,CAN,1974-Q4,exchange_rate_lcu_per_usd,0.978017525583333
Chile,CHL,1974-Q4,exchange_rate_lcu_per_usd,0.592826261289235
Colombia,COL,1974-Q4,exchange_rate_lcu_per_usd,26.0616666666666
Costa Rica,CRI,1974-Q4,exchange_rate_lcu_per_usd,7.929999999
Denmark,DNK,1974-Q4,exchange_rate_lcu_per_usd,6.094899999
Finland,FIN,1974-Q4,exchange_rate_lcu_per_usd,0.634699187352285
France,FRA,1974-Q4,exchange_rate_lcu_per_usd,0.733221609473766
Germany,DEU,1974-Q4,exchange_rate_lcu_per_usd,1.32309556505422
Greece,GRC,1974-Q4,exchange_rate_lcu_per_usd,0.088041966259721
Hungary,HUN,1974-Q4,exchange_rate_lcu_per_usd,46.752399999
Iceland,ISL,1974-Q4,exchange_rate_lcu_per_usd,0.999516666500499
Ireland,IRL,1974-Q4,exchange_rate_lcu_per_usd,0.543138639840906
Israel,ISR,1974-Q4,exchange_rate_lcu_per_usd,4.45153398231e-4
Italy,ITA,1974-Q4,exchange_rate_lcu_per_usd,0.335874301276079
Japan,JPN,1974-Q4,exchange_rate_lcu_per_usd,292.08249999925
Luxembourg,LUX,1974-Q4,exchange_rate_lcu_per_usd,0.965582462995694
Mexico,MEX,1974-Q4,exchange_rate_lcu_per_usd,0.01249996891926
Netherlands,NLD,1974-Q4,exchange_rate_lcu_per_usd,1.21993516947935
New Zealand,NZL,1974-Q4,exchange_rate_lcu_per_usd,0.715402588665367
Norway,NOR,1974-Q4,exchange_rate_lcu_per_usd,5.53970833233333
Poland,POL,1974-Q4,exchange_rate_lcu_per_usd,3.319999999e-4
Portugal,PRT,1974-Q4,exchange_rate_lcu_per_usd,0.126735401011895
South Korea,KOR,1974-Q4,exchange_rate_lcu_per_usd,404.4725
Spain,ESP,1974-Q4,exchange_rate_lcu_per_usd,0.34670284758934
Sweden,SWE,1974-Q4,exchange_rate_lcu_per_usd,4.439424999
Switzerland,CHE,1974-Q4,exchange_rate_lcu_per_usd,2.979249999
Turkey,TUR,1974-Q4,exchange_rate_lcu_per_usd,1.3927083333e-5
United Kingdom,GBR,1974-Q4,exchange_rate_lcu_per_usd,0.427756439747663
United States,USA,1974-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1975-Q4,exchange_rate_lcu_per_usd,0.763871248999999
Austria,AUT,1975-Q4,exchange_rate_lcu_per_usd,1.26572458443251
Belgium,BEL,1975-Q4,exchange_rate_lcu_per_usd,0.911725528959336
Canada,CAN,1975-Q4,exchange_rate_lcu_per_usd,1.01715926333333
Chile,CHL,1975-Q4,exchange_rate_lcu_per_usd,4.91041666666666
Colombia,COL,1975-Q4,exchange_rate_lcu_per_usd,30.9275
Costa Rica,CRI,1975-Q4,exchange_rate_lcu_per_usd,8.569999999
Denmark,DNK,1975-Q4,exchange_rate_lcu_per_usd,5.746149999
Finland,FIN,1975-Q4,exchange_rate_lcu_per_usd,0.618707318676987
France,FRA,1975-Q4,exchange_rate_lcu_per_usd,0.653670822230203
Germany,DEU,1975-Q4,exchange_rate_lcu_per_usd,1.25792715424312
Greece,GRC,1975-Q4,exchange_rate_lcu_per_usd,0.094061115187087
Hungary,HUN,1975-Q4,exchange_rate_lcu_per_usd,43.9713833323333
Iceland,ISL,1975-Q4,exchange_rate_lcu_per_usd,1.53694999974941
Ireland,IRL,1975-Q4,exchange_rate_lcu_per_usd,0.573973881064481
Israel,ISR,1975-Q4,exchange_rate_lcu_per_usd,6.33614931146e-4
Italy,ITA,1975-Q4,exchange_rate_lcu_per_usd,0.337168456189478
Japan,JPN,1975-Q4,exchange_rate_lcu_per_usd,296.787499999166
Luxembourg,LUX,1975-Q4,exchange_rate_lcu_per_usd,0.911725528959336
Mexico,MEX,1975-Q4,exchange_rate_lcu_per_usd,0.0125
Netherlands,NLD,1975-Q4,exchange_rate_lcu_per_usd,1.1476063845742
New Zealand,NZL,1975-Q4,exchange_rate_lcu_per_usd,0.832307219423307
Norway,NOR,1975-Q4,exchange_rate_lcu_per_usd,5.22694166566666
Poland,POL,1975-Q4,exchange_rate_lcu_per_usd,3.32e-4
Portugal,PRT,1975-Q4,exchange_rate_lcu_per_usd,0.127456579638072
South Korea,KOR,1975-Q4,exchange_rate_lcu_per_usd,484
Spain,ESP,1975-Q4,exchange_rate_lcu_per_usd,0.345022517914168
Sweden,SWE,1975-Q4,exchange_rate_lcu_per_usd,4.15219166566666
Switzerland,CHE,1975-Q4,exchange_rate_lcu_per_usd,2.58128333241666
Turkey,TUR,1975-Q4,exchange_rate_lcu_per_usd,1.4442083333e-5
United Kingdom,GBR,1975-Q4,exchange_rate_lcu_per_usd,0.452041165666666
United States,USA,1975-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1976-Q4,exchange_rate_lcu_per_usd,0.818284082333333
Austria,AUT,1976-Q4,exchange_rate_lcu_per_usd,1.30372642063278
