Pays,iso3,date,indicator,value
Portugal,PRT,1971-Q4,gdp_deflator,1.85804221124643
South Korea,KOR,1971-Q4,gdp_deflator,4.06965980910691
Spain,ESP,1971-Q4,gdp_deflator,5.00076040993488
Sweden,SWE,1971-Q4,gdp_deflator,11.3475673215979
Switzerland,CHE,1971-Q4,gdp_deflator,37.526965381108
Turkey,TUR,1971-Q4,gdp_deflator,1.1048521812752e-4
United Kingdom,GBR,1971-Q4,gdp_deflator,7.41244784668195
United States,USA,1971-Q4,gdp_deflator,20.132791457484
Australia,AUS,1972-Q4,gdp_deflator,7.65588748095166
Austria,AUT,1972-Q4,gdp_deflator,25.0455865082744
Belgium,BEL,1972-Q4,gdp_deflator,21.6999341351197
Canada,CAN,1972-Q4,gdp_deflator,16.2483151781046
Chile,CHL,1972-Q4,gdp_deflator,7.9698680584046e-4
Colombia,COL,1972-Q4,gdp_deflator,0.120297583182003
Costa Rica,CRI,1972-Q4,gdp_deflator,0.147886045309451
Denmark,DNK,1972-Q4,gdp_deflator,16.2683359855412
Finland,FIN,1972-Q4,gdp_deflator,12.3429948774024
France,FRA,1972-Q4,gdp_deflator,16.4900216242784
Germany,DEU,1972-Q4,gdp_deflator,32.9825528533606
Greece,GRC,1972-Q4,gdp_deflator,1.4685013761945
Hungary,HUN,1972-Q4,gdp_deflator,2.12980935515342
Iceland,ISL,1972-Q4,gdp_deflator,0.104932411208348
Ireland,IRL,1972-Q4,gdp_deflator,8.56606744411839
Israel,ISR,1972-Q4,gdp_deflator,0.00169584292767576
Italy,ITA,1972-Q4,gdp_deflator,5.11901730849158
Japan,JPN,1972-Q4,gdp_deflator,48.1993440748615
Luxembourg,LUX,1972-Q4,gdp_deflator,16.1959055294133
Mexico,MEX,1972-Q4,gdp_deflator,0.00909649601287963
Netherlands,NLD,1972-Q4,gdp_deflator,26.5066598141868
New Zealand,NZL,1972-Q4,gdp_deflator,7.50499284445082
Norway,NOR,1972-Q4,gdp_deflator,11.6010434256122
Portugal,PRT,1972-Q4,gdp_deflator,2.00305508252518
South Korea,KOR,1972-Q4,gdp_deflator,4.71367644056899
Spain,ESP,1972-Q4,gdp_deflator,5.42672129491953
Sweden,SWE,1972-Q4,gdp_deflator,12.1388519066911
Switzerland,CHE,1972-Q4,gdp_deflator,41.2053431429723
Turkey,TUR,1972-Q4,gdp_deflator,1.2261171775124e-4
United Kingdom,GBR,1972-Q4,gdp_deflator,7.99858325855058
United States,USA,1972-Q4,gdp_deflator,21.0037615147179
Australia,AUS,1973-Q4,gdp_deflator,8.34332518934358
Austria,AUT,1973-Q4,gdp_deflator,27.0606400223714
Belgium,BEL,1973-Q4,gdp_deflator,23.1770457414948
Canada,CAN,1973-Q4,gdp_deflator,17.8615789762456
Chile,CHL,1973-Q4,gdp_deflator,0.00412560060655069
Colombia,COL,1973-Q4,gdp_deflator,0.144550898486118
Costa Rica,CRI,1973-Q4,gdp_deflator,0.169832957243932
Denmark,DNK,1973-Q4,gdp_deflator,17.882483512639
Finland,FIN,1973-Q4,gdp_deflator,14.042877013206
France,FRA,1973-Q4,gdp_deflator,17.7990650730422
Germany,DEU,1973-Q4,gdp_deflator,35.0602932847185
Greece,GRC,1973-Q4,gdp_deflator,1.77557006581595
Hungary,HUN,1973-Q4,gdp_deflator,2.18622106111359
Iceland,ISL,1973-Q4,gdp_deflator,0.137940330573597
Ireland,IRL,1973-Q4,gdp_deflator,9.87432724879131
Israel,ISR,1973-Q4,gdp_deflator,0.00207282573521652
Italy,ITA,1973-Q4,gdp_deflator,5.77111010304894
Japan,JPN,1973-Q4,gdp_deflator,54.3232616863592
Luxembourg,LUX,1973-Q4,gdp_deflator,18.1721720522815
Mexico,MEX,1973-Q4,gdp_deflator,0.010314277413484
Netherlands,NLD,1973-Q4,gdp_deflator,28.7546898520175
New Zealand,NZL,1973-Q4,gdp_deflator,8.13730038430625
Norway,NOR,1973-Q4,gdp_deflator,12.6085435890398
Portugal,PRT,1973-Q4,gdp_deflator,2.19266982229413
South Korea,KOR,1973-Q4,gdp_deflator,5.32005897884566
Spain,ESP,1973-Q4,gdp_deflator,6.06976597232048
Sweden,SWE,1973-Q4,gdp_deflator,12.9926709016255
Switzerland,CHE,1973-Q4,gdp_deflator,44.5596333388134
Turkey,TUR,1973-Q4,gdp_deflator,1.4950073560799e-4
United Kingdom,GBR,1973-Q4,gdp_deflator,8.60784321321226
United States,USA,1973-Q4,gdp_deflator,22.1547515660757
Australia,AUS,1974-Q4,gdp_deflator,9.70935387699504
Austria,AUT,1974-Q4,gdp_deflator,29.6319796034233
