Pays,iso3,date,indicator,value
Australia,AUS,1975-Q2,final_consumption_expenditure,55603.8
Canada,CAN,1975-Q2,final_consumption_expenditure,180920
South Korea,KOR,1975-Q2,final_consumption_expenditure,12004900
United Kingdom,GBR,1975-Q2,final_consumption_expenditure,64432
United States,USA,1975-Q2,final_consumption_expenditure,1160901.8
Australia,AUS,1975-Q3,final_consumption_expenditure,57541.7
Canada,CAN,1975-Q3,final_consumption_expenditure,188568
South Korea,KOR,1975-Q3,final_consumption_expenditure,12508900
United Kingdom,GBR,1975-Q3,final_consumption_expenditure,66702
United States,USA,1975-Q3,final_consumption_expenditure,1196562.8
Australia,AUS,1975-Q4,final_consumption_expenditure,61674.5
Canada,CAN,1975-Q4,final_consumption_expenditure,199731
South Korea,KOR,1975-Q4,final_consumption_expenditure,13436300
United Kingdom,GBR,1975-Q4,final_consumption_expenditure,69551
United States,USA,1975-Q4,final_consumption_expenditure,1239578.4
Australia,AUS,1976-Q1,final_consumption_expenditure,61435.1
Canada,CAN,1976-Q1,final_consumption_expenditure,198096
South Korea,KOR,1976-Q1,final_consumption_expenditure,14696300
United Kingdom,GBR,1976-Q1,final_consumption_expenditure,72686
United States,USA,1976-Q1,final_consumption_expenditure,1253638.1
Australia,AUS,1976-Q2,final_consumption_expenditure,65446.4
Canada,CAN,1976-Q2,final_consumption_expenditure,209641
South Korea,KOR,1976-Q2,final_consumption_expenditure,15137400
United Kingdom,GBR,1976-Q2,final_consumption_expenditure,75234
United States,USA,1976-Q2,final_consumption_expenditure,1285839.6
Australia,AUS,1976-Q3,final_consumption_expenditure,67903.8
Canada,CAN,1976-Q3,final_consumption_expenditure,210828
South Korea,KOR,1976-Q3,final_consumption_expenditure,16080500
United Kingdom,GBR,1976-Q3,final_consumption_expenditure,77716
United States,USA,1976-Q3,final_consumption_expenditure,1314425.8
Australia,AUS,1976-Q4,final_consumption_expenditure,72575.5
Canada,CAN,1976-Q4,final_consumption_expenditure,225791
South Korea,KOR,1976-Q4,final_consumption_expenditure,17021000
United Kingdom,GBR,1976-Q4,final_consumption_expenditure,81413
United States,USA,1976-Q4,final_consumption_expenditure,1365773.6
Australia,AUS,1977-Q1,final_consumption_expenditure,70717.9
Canada,CAN,1977-Q1,final_consumption_expenditure,224750
South Korea,KOR,1977-Q1,final_consumption_expenditure,17700700
United Kingdom,GBR,1977-Q1,final_consumption_expenditure,83340
United States,USA,1977-Q1,final_consumption_expenditure,1381822.3
Australia,AUS,1977-Q2,final_consumption_expenditure,74723.4
Canada,CAN,1977-Q2,final_consumption_expenditure,230970
South Korea,KOR,1977-Q2,final_consumption_expenditure,18380400
United Kingdom,GBR,1977-Q2,final_consumption_expenditure,85961
United States,USA,1977-Q2,final_consumption_expenditure,1423607.6
Australia,AUS,1977-Q3,final_consumption_expenditure,76463.8
Canada,CAN,1977-Q3,final_consumption_expenditure,238139
South Korea,KOR,1977-Q3,final_consumption_expenditure,19431300
United Kingdom,GBR,1977-Q3,final_consumption_expenditure,88383
United States,USA,1977-Q3,final_consumption_expenditure,1457871.9
Australia,AUS,1977-Q4,final_consumption_expenditure,80494
Canada,CAN,1977-Q4,final_consumption_expenditure,249741
South Korea,KOR,1977-Q4,final_consumption_expenditure,21662600
United Kingdom,GBR,1977-Q4,final_consumption_expenditure,91452
United States,USA,1977-Q4,final_consumption_expenditure,1514938.1
Australia,AUS,1978-Q1,final_consumption_expenditure,78450.4
Canada,CAN,1978-Q1,final_consumption_expenditure,248894
Norway,NOR,1978-Q1,final_consumption_expenditure,218831
South Korea,KOR,1978-Q1,final_consumption_expenditure,22545100
United Kingdom,GBR,1978-Q1,final_consumption_expenditure,96494
United States,USA,1978-Q1,final_consumption_expenditure,1521870.4
Australia,AUS,1978-Q2,final_consumption_expenditure,83211.9
Canada,CAN,1978-Q2,final_consumption_expenditure,257155
Norway,NOR,1978-Q2,final_consumption_expenditure,227657
South Korea,KOR,1978-Q2,final_consumption_expenditure,24531400
United Kingdom,GBR,1978-Q2,final_consumption_expenditure,98563
United States,USA,1978-Q2,final_consumption_expenditure,1593104.6
Australia,AUS,1978-Q3,final_consumption_expenditure,85070.3
Canada,CAN,1978-Q3,final_consumption_expenditure,264006
Norway,NOR,1978-Q3,final_consumption_expenditure,231944
South Korea,KOR,1978-Q3,final_consumption_expenditure,25851200
United Kingdom,GBR,1978-Q3,final_consumption_expenditure,102347
United States,USA,1978-Q3,final_consumption_expenditure,1628192.4
Australia,AUS,1978-Q4,final_consumption_expenditure,88862.4
Canada,CAN,1978-Q4,final_consumption_expenditure,276756
Norway,NOR,1978-Q4,final_consumption_expenditure,244266
South Korea,KOR,1978-Q4,final_consumption_expenditure,28563100
United Kingdom,GBR,1978-Q4,final_consumption_expenditure,105309
United States,USA,1978-Q4,final_consumption_expenditure,1687380.2
Australia,AUS,1979-Q1,final_consumption_expenditure,87254.6
Canada,CAN,1979-Q1,final_consumption_expenditure,278472
Norway,NOR,1979-Q1,final_consumption_expenditure,237874
South Korea,KOR,1979-Q1,final_consumption_expenditure,29716600
United Kingdom,GBR,1979-Q1,final_consumption_expenditure,109712
United States,USA,1979-Q1,final_consumption_expenditure,1702861.9
