Pays,iso3,date,indicator,value
Canada,CAN,1999-Q2,trade_balance_usd_billion,5.19225
Chile,CHL,1999-Q2,trade_balance_usd_billion,0.17321369
Colombia,COL,1999-Q2,trade_balance_usd_billion,0.19887278
Costa Rica,CRI,1999-Q2,trade_balance_usd_billion,4.2149699999999117e-4
Czechia,CZE,1999-Q2,trade_balance_usd_billion,-0.34209475
Denmark,DNK,1999-Q2,trade_balance_usd_billion,1.6983101999999999
Estonia,EST,1999-Q2,trade_balance_usd_billion,-0.23138363
Finland,FIN,1999-Q2,trade_balance_usd_billion,2.3314535
France,FRA,1999-Q2,trade_balance_usd_billion,1.9595972
Germany,DEU,1999-Q2,trade_balance_usd_billion,15.506317
Greece,GRC,1999-Q2,trade_balance_usd_billion,-4.614867
Hungary,HUN,1999-Q2,trade_balance_usd_billion,-0.7221863
Iceland,ISL,1999-Q2,trade_balance_usd_billion,-0.14266747
Ireland,IRL,1999-Q2,trade_balance_usd_billion,5.5433900000000005
Israel,ISR,1999-Q2,trade_balance_usd_billion,-1.9523730000000001
Italy,ITA,1999-Q2,trade_balance_usd_billion,3.9748539999999997
Japan,JPN,1999-Q2,trade_balance_usd_billion,25.206831
Latvia,LVA,1999-Q2,trade_balance_usd_billion,-0.31701907
Lithuania,LTU,1999-Q2,trade_balance_usd_billion,-0.4225364
Luxembourg,LUX,1999-Q2,trade_balance_usd_billion,-0.6028494
Mexico,MEX,1999-Q2,trade_balance_usd_billion,-1.5750953
Netherlands,NLD,1999-Q2,trade_balance_usd_billion,3.1281377
New Zealand,NZL,1999-Q2,trade_balance_usd_billion,-0.36827108
Poland,POL,1999-Q2,trade_balance_usd_billion,-4.359494
Portugal,PRT,1999-Q2,trade_balance_usd_billion,-3.688058
Slovakia,SVK,1999-Q2,trade_balance_usd_billion,-0.22852004
Slovenia,SVN,1999-Q2,trade_balance_usd_billion,-0.8231117
South Korea,KOR,1999-Q2,trade_balance_usd_billion,6.231281
Spain,ESP,1999-Q2,trade_balance_usd_billion,-7.443083
Sweden,SWE,1999-Q2,trade_balance_usd_billion,3.8493649999999997
Switzerland,CHE,1999-Q2,trade_balance_usd_billion,0.30077664000000004
Turkey,TUR,1999-Q2,trade_balance_usd_billion,-3.808026
United Kingdom,GBR,1999-Q2,trade_balance_usd_billion,-11.49178
United States,USA,1999-Q2,trade_balance_usd_billion,-80.401
Australia,AUS,1999-Q3,trade_balance_usd_billion,-2.2832969
Austria,AUT,1999-Q3,trade_balance_usd_billion,-1.4306597
Belgium,BEL,1999-Q3,trade_balance_usd_billion,4.004424
Canada,CAN,1999-Q3,trade_balance_usd_billion,6.903188999999999
Chile,CHL,1999-Q3,trade_balance_usd_billion,0.331826114
Colombia,COL,1999-Q3,trade_balance_usd_billion,0.5078183
Costa Rica,CRI,1999-Q3,trade_balance_usd_billion,0.16569815
Czechia,CZE,1999-Q3,trade_balance_usd_billion,-0.33553134
Denmark,DNK,1999-Q3,trade_balance_usd_billion,1.5734993
Estonia,EST,1999-Q3,trade_balance_usd_billion,-0.25389466
Finland,FIN,1999-Q3,trade_balance_usd_billion,2.5580169
France,FRA,1999-Q3,trade_balance_usd_billion,4.0042566
Germany,DEU,1999-Q3,trade_balance_usd_billion,16.208393
Greece,GRC,1999-Q3,trade_balance_usd_billion,-4.662692
Hungary,HUN,1999-Q3,trade_balance_usd_billion,-0.6877676
Iceland,ISL,1999-Q3,trade_balance_usd_billion,-0.15156714
Ireland,IRL,1999-Q3,trade_balance_usd_billion,6.297169
Israel,ISR,1999-Q3,trade_balance_usd_billion,-1.9446149
Italy,ITA,1999-Q3,trade_balance_usd_billion,3.8373796000000002
Japan,JPN,1999-Q3,trade_balance_usd_billion,27.786396
Latvia,LVA,1999-Q3,trade_balance_usd_billion,-0.3423876
Lithuania,LTU,1999-Q3,trade_balance_usd_billion,-0.3636661
Luxembourg,LUX,1999-Q3,trade_balance_usd_billion,-0.6875877
Mexico,MEX,1999-Q3,trade_balance_usd_billion,-1.2286009
Netherlands,NLD,1999-Q3,trade_balance_usd_billion,2.7178488
New Zealand,NZL,1999-Q3,trade_balance_usd_billion,-0.32514905
Poland,POL,1999-Q3,trade_balance_usd_billion,-4.736263
Portugal,PRT,1999-Q3,trade_balance_usd_billion,-3.637574
Slovakia,SVK,1999-Q3,trade_balance_usd_billion,-0.11585054
Slovenia,SVN,1999-Q3,trade_balance_usd_billion,-0.19251429
South Korea,KOR,1999-Q3,trade_balance_usd_billion,5.753157
Spain,ESP,1999-Q3,trade_balance_usd_billion,-7.991162
Sweden,SWE,1999-Q3,trade_balance_usd_billion,4.319477
Switzerland,CHE,1999-Q3,trade_balance_usd_billion,-0.027112280000000002
Turkey,TUR,1999-Q3,trade_balance_usd_billion,-3.690065
United Kingdom,GBR,1999-Q3,trade_balance_usd_billion,-12.276079
United States,USA,1999-Q3,trade_balance_usd_billion,-87.5
Australia,AUS,1999-Q4,trade_balance_usd_billion,-2.4374951
Austria,AUT,1999-Q4,trade_balance_usd_billion,-0.99574782
Belgium,BEL,1999-Q4,trade_balance_usd_billion,3.0677574
Canada,CAN,1999-Q4,trade_balance_usd_billion,6.339915
Chile,CHL,1999-Q4,trade_balance_usd_billion,0.5691378
Colombia,COL,1999-Q4,trade_balance_usd_billion,0.30684205000000003
Costa Rica,CRI,1999-Q4,trade_balance_usd_billion,0.2777091
Czechia,CZE,1999-Q4,trade_balance_usd_billion,-0.6108153000000001
Denmark,DNK,1999-Q4,trade_balance_usd_billion,2.2539312000000002
Estonia,EST,1999-Q4,trade_balance_usd_billion,-0.29768678
Finland,FIN,1999-Q4,trade_balance_usd_billion,2.5512277
France,FRA,1999-Q4,trade_balance_usd_billion,0.5354203000000001
Germany,DEU,1999-Q4,trade_balance_usd_billion,18.854764
Greece,GRC,1999-Q4,trade_balance_usd_billion,-5.576334
Hungary,HUN,1999-Q4,trade_balance_usd_billion,-0.7477993
Iceland,ISL,1999-Q4,trade_balance_usd_billion,-0.11820673
Ireland,IRL,1999-Q4,trade_balance_usd_billion,6.4592600000000004
Israel,ISR,1999-Q4,trade_balance_usd_billion,-1.944392
Italy,ITA,1999-Q4,trade_balance_usd_billion,2.5888052
Japan,JPN,1999-Q4,trade_balance_usd_billion,28.913822
Latvia,LVA,1999-Q4,trade_balance_usd_billion,-0.3936997
Lithuania,LTU,1999-Q4,trade_balance_usd_billion,-0.3765278
Luxembourg,LUX,1999-Q4,trade_balance_usd_billion,-0.8676297
Mexico,MEX,1999-Q4,trade_balance_usd_billion,-1.2845851000000001
Netherlands,NLD,1999-Q4,trade_balance_usd_billion,3.5303809999999998
New Zealand,NZL,1999-Q4,trade_balance_usd_billion,-0.7751804
Poland,POL,1999-Q4,trade_balance_usd_billion,-4.856482
Portugal,PRT,1999-Q4,trade_balance_usd_billion,-4.329498
Slovakia,SVK,1999-Q4,trade_balance_usd_billion,-0.10663861
Slovenia,SVN,1999-Q4,trade_balance_usd_billion,-0.4024057
South Korea,KOR,1999-Q4,trade_balance_usd_billion,5.615549
Spain,ESP,1999-Q4,trade_balance_usd_billion,-8.725417
Sweden,SWE,1999-Q4,trade_balance_usd_billion,3.918496
Switzerland,CHE,1999-Q4,trade_balance_usd_billion,0.3489392
Turkey,TUR,1999-Q4,trade_balance_usd_billion,-4.0002770000000005
United Kingdom,GBR,1999-Q4,trade_balance_usd_billion,-12.928034
United States,USA,1999-Q4,trade_balance_usd_billion,-91.27
Australia,AUS,2000-Q1,trade_balance_usd_billion,-1.30354087
Austria,AUT,2000-Q1,trade_balance_usd_billion,-1.0998053
Belgium,BEL,2000-Q1,trade_balance_usd_billion,3.1008888
Canada,CAN,2000-Q1,trade_balance_usd_billion,8.49216
Chile,CHL,2000-Q1,trade_balance_usd_billion,0.28428443000000003
Colombia,COL,2000-Q1,trade_balance_usd_billion,0.38470831
Costa Rica,CRI,2000-Q1,trade_balance_usd_billion,0.08403680999999999
Czechia,CZE,2000-Q1,trade_balance_usd_billion,-0.5712756
Denmark,DNK,2000-Q1,trade_balance_usd_billion,1.3224166
Estonia,EST,2000-Q1,trade_balance_usd_billion,-0.22781773
Finland,FIN,2000-Q1,trade_balance_usd_billion,2.95107
France,FRA,2000-Q1,trade_balance_usd_billion,-1.46362693
Germany,DEU,2000-Q1,trade_balance_usd_billion,13.804684
Greece,GRC,2000-Q1,trade_balance_usd_billion,-5.172967
Hungary,HUN,2000-Q1,trade_balance_usd_billion,-0.8398638
Iceland,ISL,2000-Q1,trade_balance_usd_billion,-0.15698936
Ireland,IRL,2000-Q1,trade_balance_usd_billion,5.830693
Israel,ISR,2000-Q1,trade_balance_usd_billion,-1.82273
Italy,ITA,2000-Q1,trade_balance_usd_billion,1.6582187
Japan,JPN,2000-Q1,trade_balance_usd_billion,26.539313
Latvia,LVA,2000-Q1,trade_balance_usd_billion,-0.3643465
Lithuania,LTU,2000-Q1,trade_balance_usd_billion,-0.341223
Luxembourg,LUX,2000-Q1,trade_balance_usd_billion,-0.6187557
Mexico,MEX,2000-Q1,trade_balance_usd_billion,-1.2753126
Netherlands,NLD,2000-Q1,trade_balance_usd_billion,3.2774430000000003
New Zealand,NZL,2000-Q1,trade_balance_usd_billion,-0.16916775
Poland,POL,2000-Q1,trade_balance_usd_billion,-4.882636
Portugal,PRT,2000-Q1,trade_balance_usd_billion,-4.278092
Slovakia,SVK,2000-Q1,trade_balance_usd_billion,-0.15837761
Slovenia,SVN,2000-Q1,trade_balance_usd_billion,-0.4650898
South Korea,KOR,2000-Q1,trade_balance_usd_billion,2.5324044
Spain,ESP,2000-Q1,trade_balance_usd_billion,-10.483172
Sweden,SWE,2000-Q1,trade_balance_usd_billion,3.6443309999999998
Switzerland,CHE,2000-Q1,trade_balance_usd_billion,-0.018687039999999995
Turkey,TUR,2000-Q1,trade_balance_usd_billion,-5.215009
United Kingdom,GBR,2000-Q1,trade_balance_usd_billion,-12.866007
United States,USA,2000-Q1,trade_balance_usd_billion,-100.88999999999999
Australia,AUS,2000-Q2,trade_balance_usd_billion,-1.6227926
Austria,AUT,2000-Q2,trade_balance_usd_billion,-1.0330694
Belgium,BEL,2000-Q2,trade_balance_usd_billion,2.9559243
Canada,CAN,2000-Q2,trade_balance_usd_billion,8.772936999999999
Chile,CHL,2000-Q2,trade_balance_usd_billion,-0.27691958
Colombia,COL,2000-Q2,trade_balance_usd_billion,0.23200763600000002
Costa Rica,CRI,2000-Q2,trade_balance_usd_billion,-0.085323962
Czechia,CZE,2000-Q2,trade_balance_usd_billion,-0.7891337
Denmark,DNK,2000-Q2,trade_balance_usd_billion,1.5937157
Estonia,EST,2000-Q2,trade_balance_usd_billion,-0.26349252
Finland,FIN,2000-Q2,trade_balance_usd_billion,2.5187011999999998
France,FRA,2000-Q2,trade_balance_usd_billion,-0.9967504500000001
Germany,DEU,2000-Q2,trade_balance_usd_billion,14.730606
Greece,GRC,2000-Q2,trade_balance_usd_billion,-5.860848000000001
Hungary,HUN,2000-Q2,trade_balance_usd_billion,-0.7051817
Iceland,ISL,2000-Q2,trade_balance_usd_billion,-0.18628638
Ireland,IRL,2000-Q2,trade_balance_usd_billion,6.321282
Israel,ISR,2000-Q2,trade_balance_usd_billion,-1.5974774999999999
Italy,ITA,2000-Q2,trade_balance_usd_billion,0.0693251
Japan,JPN,2000-Q2,trade_balance_usd_billion,27.406990999999998
Latvia,LVA,2000-Q2,trade_balance_usd_billion,-0.4091578
Lithuania,LTU,2000-Q2,trade_balance_usd_billion,-0.40320069999999997
Luxembourg,LUX,2000-Q2,trade_balance_usd_billion,-0.6659578
Mexico,MEX,2000-Q2,trade_balance_usd_billion,-2.1345413
Netherlands,NLD,2000-Q2,trade_balance_usd_billion,3.7944347
New Zealand,NZL,2000-Q2,trade_balance_usd_billion,-0.27890858
Poland,POL,2000-Q2,trade_balance_usd_billion,-4.565346
Portugal,PRT,2000-Q2,trade_balance_usd_billion,-3.929524
Slovakia,SVK,2000-Q2,trade_balance_usd_billion,-0.075406528
Slovenia,SVN,2000-Q2,trade_balance_usd_billion,-0.37516221
South Korea,KOR,2000-Q2,trade_balance_usd_billion,2.8705043900000002
Spain,ESP,2000-Q2,trade_balance_usd_billion,-10.527816
Sweden,SWE,2000-Q2,trade_balance_usd_billion,3.690075
Switzerland,CHE,2000-Q2,trade_balance_usd_billion,-0.21039242
Turkey,TUR,2000-Q2,trade_balance_usd_billion,-6.684201999999999
United Kingdom,GBR,2000-Q2,trade_balance_usd_billion,-12.692909
United States,USA,2000-Q2,trade_balance_usd_billion,-108.469
Australia,AUS,2000-Q3,trade_balance_usd_billion,-0.950788
Austria,AUT,2000-Q3,trade_balance_usd_billion,-1.1124794
Belgium,BEL,2000-Q3,trade_balance_usd_billion,2.4777118
Canada,CAN,2000-Q3,trade_balance_usd_billion,9.697737
Chile,CHL,2000-Q3,trade_balance_usd_billion,0.36700189
Colombia,COL,2000-Q3,trade_balance_usd_billion,0.56957876
Costa Rica,CRI,2000-Q3,trade_balance_usd_billion,-0.15004775099999998
Czechia,CZE,2000-Q3,trade_balance_usd_billion,-0.9518372
Denmark,DNK,2000-Q3,trade_balance_usd_billion,2.0533261
Estonia,EST,2000-Q3,trade_balance_usd_billion,-0.21397793
Finland,FIN,2000-Q3,trade_balance_usd_billion,3.441407
France,FRA,2000-Q3,trade_balance_usd_billion,-3.7154751
Germany,DEU,2000-Q3,trade_balance_usd_billion,12.166617
Greece,GRC,2000-Q3,trade_balance_usd_billion,-5.798109
Hungary,HUN,2000-Q3,trade_balance_usd_billion,-1.0628786
Iceland,ISL,2000-Q3,trade_balance_usd_billion,-0.14631039
Ireland,IRL,2000-Q3,trade_balance_usd_billion,6.373642
Israel,ISR,2000-Q3,trade_balance_usd_billion,-1.7376226
Italy,ITA,2000-Q3,trade_balance_usd_billion,-0.05878397999999996
Japan,JPN,2000-Q3,trade_balance_usd_billion,24.264017
Latvia,LVA,2000-Q3,trade_balance_usd_billion,-0.4179791
Lithuania,LTU,2000-Q3,trade_balance_usd_billion,-0.3577964
Luxembourg,LUX,2000-Q3,trade_balance_usd_billion,-0.746906
Mexico,MEX,2000-Q3,trade_balance_usd_billion,-2.669149
Netherlands,NLD,2000-Q3,trade_balance_usd_billion,4.7901149
New Zealand,NZL,2000-Q3,trade_balance_usd_billion,-0.24375945999999998
Poland,POL,2000-Q3,trade_balance_usd_billion,-3.897608
Portugal,PRT,2000-Q3,trade_balance_usd_billion,-3.434582
Slovakia,SVK,2000-Q3,trade_balance_usd_billion,-0.14638329
Slovenia,SVN,2000-Q3,trade_balance_usd_billion,-0.4625809
South Korea,KOR,2000-Q3,trade_balance_usd_billion,4.0866216
Spain,ESP,2000-Q3,trade_balance_usd_billion,-10.274361
Sweden,SWE,2000-Q3,trade_balance_usd_billion,3.301546
Switzerland,CHE,2000-Q3,trade_balance_usd_billion,-0.2055024
Turkey,TUR,2000-Q3,trade_balance_usd_billion,-7.37715
United Kingdom,GBR,2000-Q3,trade_balance_usd_billion,-14.507985
United States,USA,2000-Q3,trade_balance_usd_billion,-112.374
Australia,AUS,2000-Q4,trade_balance_usd_billion,-0.14872121
Austria,AUT,2000-Q4,trade_balance_usd_billion,-1.4521461
Belgium,BEL,2000-Q4,trade_balance_usd_billion,2.2930951999999998
Canada,CAN,2000-Q4,trade_balance_usd_billion,10.841633999999999
Chile,CHL,2000-Q4,trade_balance_usd_billion,0.363712811
Colombia,COL,2000-Q4,trade_balance_usd_billion,0.41411353
Costa Rica,CRI,2000-Q4,trade_balance_usd_billion,-0.22945056
Czechia,CZE,2000-Q4,trade_balance_usd_billion,-0.7600926
Denmark,DNK,2000-Q4,trade_balance_usd_billion,2.1282715
Estonia,EST,2000-Q4,trade_balance_usd_billion,-0.33350608
Finland,FIN,2000-Q4,trade_balance_usd_billion,2.5447538
France,FRA,2000-Q4,trade_balance_usd_billion,-4.8123206000000005
Germany,DEU,2000-Q4,trade_balance_usd_billion,12.126919000000001
Greece,GRC,2000-Q4,trade_balance_usd_billion,-5.142548
Hungary,HUN,2000-Q4,trade_balance_usd_billion,-1.1031362
Iceland,ISL,2000-Q4,trade_balance_usd_billion,-0.18882457
Ireland,IRL,2000-Q4,trade_balance_usd_billion,7.629681
Israel,ISR,2000-Q4,trade_balance_usd_billion,-1.6469695
Italy,ITA,2000-Q4,trade_balance_usd_billion,0.0965338
Japan,JPN,2000-Q4,trade_balance_usd_billion,20.241645
Latvia,LVA,2000-Q4,trade_balance_usd_billion,-0.4590794
Lithuania,LTU,2000-Q4,trade_balance_usd_billion,-0.4508493
Luxembourg,LUX,2000-Q4,trade_balance_usd_billion,-0.8321673
Mexico,MEX,2000-Q4,trade_balance_usd_billion,-2.1648855
Netherlands,NLD,2000-Q4,trade_balance_usd_billion,3.1457961
New Zealand,NZL,2000-Q4,trade_balance_usd_billion,0.011889354000000001
Poland,POL,2000-Q4,trade_balance_usd_billion,-3.756113
Portugal,PRT,2000-Q4,trade_balance_usd_billion,-3.972975
Slovakia,SVK,2000-Q4,trade_balance_usd_billion,-0.23820152
Slovenia,SVN,2000-Q4,trade_balance_usd_billion,-0.30670388
South Korea,KOR,2000-Q4,trade_balance_usd_billion,2.4427845
Spain,ESP,2000-Q4,trade_balance_usd_billion,-10.004746
Sweden,SWE,2000-Q4,trade_balance_usd_billion,3.633918
Switzerland,CHE,2000-Q4,trade_balance_usd_billion,-0.8001471
Turkey,TUR,2000-Q4,trade_balance_usd_billion,-7.043335
United Kingdom,GBR,2000-Q4,trade_balance_usd_billion,-15.005408
United States,USA,2000-Q4,trade_balance_usd_billion,-114.37
Australia,AUS,2001-Q1,trade_balance_usd_billion,0.58404082
Austria,AUT,2001-Q1,trade_balance_usd_billion,-1.3604110999999999
Belgium,BEL,2001-Q1,trade_balance_usd_billion,2.5475033
Canada,CAN,2001-Q1,trade_balance_usd_billion,13.333127000000001
Chile,CHL,2001-Q1,trade_balance_usd_billion,-0.11683020000000001
Colombia,COL,2001-Q1,trade_balance_usd_billion,-0.1582325
Costa Rica,CRI,2001-Q1,trade_balance_usd_billion,-0.32465447000000003
Czechia,CZE,2001-Q1,trade_balance_usd_billion,-0.8670716
Denmark,DNK,2001-Q1,trade_balance_usd_billion,2.1574485
Estonia,EST,2001-Q1,trade_balance_usd_billion,-0.23635934
Finland,FIN,2001-Q1,trade_balance_usd_billion,2.9247296
France,FRA,2001-Q1,trade_balance_usd_billion,-2.53914484
Germany,DEU,2001-Q1,trade_balance_usd_billion,18.661297
Greece,GRC,2001-Q1,trade_balance_usd_billion,-5.280567
Hungary,HUN,2001-Q1,trade_balance_usd_billion,-0.8674165
Iceland,ISL,2001-Q1,trade_balance_usd_billion,-0.13739557
Ireland,IRL,2001-Q1,trade_balance_usd_billion,7.989658
Israel,ISR,2001-Q1,trade_balance_usd_billion,-2.2496693
Italy,ITA,2001-Q1,trade_balance_usd_billion,1.6417583
Japan,JPN,2001-Q1,trade_balance_usd_billion,14.303513
Latvia,LVA,2001-Q1,trade_balance_usd_billion,-0.4373904
Lithuania,LTU,2001-Q1,trade_balance_usd_billion,-0.4031144
Luxembourg,LUX,2001-Q1,trade_balance_usd_billion,-0.6387729
Mexico,MEX,2001-Q1,trade_balance_usd_billion,-2.3323502
Netherlands,NLD,2001-Q1,trade_balance_usd_billion,4.692581000000001
New Zealand,NZL,2001-Q1,trade_balance_usd_billion,0.12092038
Poland,POL,2001-Q1,trade_balance_usd_billion,-3.9852
Portugal,PRT,2001-Q1,trade_balance_usd_billion,-3.9772030000000003
Slovakia,SVK,2001-Q1,trade_balance_usd_billion,-0.339167
Slovenia,SVN,2001-Q1,trade_balance_usd_billion,-0.23725168000000002
South Korea,KOR,2001-Q1,trade_balance_usd_billion,4.03819
Spain,ESP,2001-Q1,trade_balance_usd_billion,-9.75282
Sweden,SWE,2001-Q1,trade_balance_usd_billion,3.3087728
Switzerland,CHE,2001-Q1,trade_balance_usd_billion,0.16945219
Turkey,TUR,2001-Q1,trade_balance_usd_billion,-4.370578
United Kingdom,GBR,2001-Q1,trade_balance_usd_billion,-14.935104
United States,USA,2001-Q1,trade_balance_usd_billion,-111.34
Australia,AUS,2001-Q2,trade_balance_usd_billion,0.9140434
Austria,AUT,2001-Q2,trade_balance_usd_billion,-1.3302287
Belgium,BEL,2001-Q2,trade_balance_usd_billion,2.0512009
Canada,CAN,2001-Q2,trade_balance_usd_billion,10.243131
Chile,CHL,2001-Q2,trade_balance_usd_billion,0.0975517
Colombia,COL,2001-Q2,trade_balance_usd_billion,-0.30167586
Costa Rica,CRI,2001-Q2,trade_balance_usd_billion,-0.4760383
Czechia,CZE,2001-Q2,trade_balance_usd_billion,-0.7878603
Denmark,DNK,2001-Q2,trade_balance_usd_billion,1.8381224999999999
Estonia,EST,2001-Q2,trade_balance_usd_billion,-0.21150367
Finland,FIN,2001-Q2,trade_balance_usd_billion,2.5625214
France,FRA,2001-Q2,trade_balance_usd_billion,-1.9617833
Germany,DEU,2001-Q2,trade_balance_usd_billion,18.624738999999998
Greece,GRC,2001-Q2,trade_balance_usd_billion,-5.619758
Hungary,HUN,2001-Q2,trade_balance_usd_billion,-0.7945192
Iceland,ISL,2001-Q2,trade_balance_usd_billion,-0.08007477
Ireland,IRL,2001-Q2,trade_balance_usd_billion,7.8149999999999995
Israel,ISR,2001-Q2,trade_balance_usd_billion,-1.8605696
Italy,ITA,2001-Q2,trade_balance_usd_billion,0.9110261
Japan,JPN,2001-Q2,trade_balance_usd_billion,12.357058
Latvia,LVA,2001-Q2,trade_balance_usd_billion,-0.4296271
Lithuania,LTU,2001-Q2,trade_balance_usd_billion,-0.36737790000000003
Luxembourg,LUX,2001-Q2,trade_balance_usd_billion,-0.7597551
Mexico,MEX,2001-Q2,trade_balance_usd_billion,-2.4949130999999998
Netherlands,NLD,2001-Q2,trade_balance_usd_billion,5.764437
New Zealand,NZL,2001-Q2,trade_balance_usd_billion,0.10846997
Poland,POL,2001-Q2,trade_balance_usd_billion,-3.515777
Portugal,PRT,2001-Q2,trade_balance_usd_billion,-3.8138240000000003
Slovakia,SVK,2001-Q2,trade_balance_usd_billion,-0.3498771
Slovenia,SVN,2001-Q2,trade_balance_usd_billion,-0.29186015
South Korea,KOR,2001-Q2,trade_balance_usd_billion,3.3038722
Spain,ESP,2001-Q2,trade_balance_usd_billion,-9.906451
Sweden,SWE,2001-Q2,trade_balance_usd_billion,3.1890266
Switzerland,CHE,2001-Q2,trade_balance_usd_billion,0.021148020000000017
Turkey,TUR,2001-Q2,trade_balance_usd_billion,-1.7017125
United Kingdom,GBR,2001-Q2,trade_balance_usd_billion,-15.83718
United States,USA,2001-Q2,trade_balance_usd_billion,-100.613
Australia,AUS,2001-Q3,trade_balance_usd_billion,0.8563981
Austria,AUT,2001-Q3,trade_balance_usd_billion,-0.5541811
Belgium,BEL,2001-Q3,trade_balance_usd_billion,3.4637779
Canada,CAN,2001-Q3,trade_balance_usd_billion,7.806376
Chile,CHL,2001-Q3,trade_balance_usd_billion,-0.09203069999999998
Colombia,COL,2001-Q3,trade_balance_usd_billion,0.08719154
Costa Rica,CRI,2001-Q3,trade_balance_usd_billion,-0.31848791
Czechia,CZE,2001-Q3,trade_balance_usd_billion,-0.83450112
Denmark,DNK,2001-Q3,trade_balance_usd_billion,2.0719979
Estonia,EST,2001-Q3,trade_balance_usd_billion,-0.27330246999999996
Finland,FIN,2001-Q3,trade_balance_usd_billion,2.4173317
France,FRA,2001-Q3,trade_balance_usd_billion,-0.3845216
Germany,DEU,2001-Q3,trade_balance_usd_billion,23.143099
Greece,GRC,2001-Q3,trade_balance_usd_billion,-5.000755
Hungary,HUN,2001-Q3,trade_balance_usd_billion,-0.5876011
Iceland,ISL,2001-Q3,trade_balance_usd_billion,-0.07027612999999999
Ireland,IRL,2001-Q3,trade_balance_usd_billion,8.424802
Israel,ISR,2001-Q3,trade_balance_usd_billion,-1.5760549
Italy,ITA,2001-Q3,trade_balance_usd_billion,1.3830468999999999
Japan,JPN,2001-Q3,trade_balance_usd_billion,14.843995
Latvia,LVA,2001-Q3,trade_balance_usd_billion,-0.4823653
Lithuania,LTU,2001-Q3,trade_balance_usd_billion,-0.3820523
Luxembourg,LUX,2001-Q3,trade_balance_usd_billion,-0.7063016
Mexico,MEX,2001-Q3,trade_balance_usd_billion,-2.1394006
Netherlands,NLD,2001-Q3,trade_balance_usd_billion,5.331599
New Zealand,NZL,2001-Q3,trade_balance_usd_billion,0.16150961
Poland,POL,2001-Q3,trade_balance_usd_billion,-3.3042966
Portugal,PRT,2001-Q3,trade_balance_usd_billion,-3.8807650000000002
Slovakia,SVK,2001-Q3,trade_balance_usd_billion,-0.37631970000000003
Slovenia,SVN,2001-Q3,trade_balance_usd_billion,-0.2177915
South Korea,KOR,2001-Q3,trade_balance_usd_billion,1.38182154
Spain,ESP,2001-Q3,trade_balance_usd_billion,-9.626444
Sweden,SWE,2001-Q3,trade_balance_usd_billion,3.5631000000000004
Switzerland,CHE,2001-Q3,trade_balance_usd_billion,0.12098863
Turkey,TUR,2001-Q3,trade_balance_usd_billion,-2.3691461
United Kingdom,GBR,2001-Q3,trade_balance_usd_billion,-13.627400999999999
United States,USA,2001-Q3,trade_balance_usd_billion,-101.88499999999999
Australia,AUS,2001-Q4,trade_balance_usd_billion,0.21217474
Austria,AUT,2001-Q4,trade_balance_usd_billion,-0.6854336
Belgium,BEL,2001-Q4,trade_balance_usd_billion,3.703368
Canada,CAN,2001-Q4,trade_balance_usd_billion,8.081886
Chile,CHL,2001-Q4,trade_balance_usd_billion,0.491427
Colombia,COL,2001-Q4,trade_balance_usd_billion,-0.1274727
Costa Rica,CRI,2001-Q4,trade_balance_usd_billion,-0.41252063
Czechia,CZE,2001-Q4,trade_balance_usd_billion,-0.6268652
Denmark,DNK,2001-Q4,trade_balance_usd_billion,2.0207815
Estonia,EST,2001-Q4,trade_balance_usd_billion,-0.25551905
Finland,FIN,2001-Q4,trade_balance_usd_billion,2.6242841
France,FRA,2001-Q4,trade_balance_usd_billion,0.38208110000000006
Germany,DEU,2001-Q4,trade_balance_usd_billion,23.932057
Greece,GRC,2001-Q4,trade_balance_usd_billion,-5.622596
Hungary,HUN,2001-Q4,trade_balance_usd_billion,-0.6282727
Iceland,ISL,2001-Q4,trade_balance_usd_billion,0.023011998
Ireland,IRL,2001-Q4,trade_balance_usd_billion,7.818887
Israel,ISR,2001-Q4,trade_balance_usd_billion,-1.374442
Italy,ITA,2001-Q4,trade_balance_usd_billion,4.117773
Japan,JPN,2001-Q4,trade_balance_usd_billion,13.305232
Latvia,LVA,2001-Q4,trade_balance_usd_billion,-0.5224792
Lithuania,LTU,2001-Q4,trade_balance_usd_billion,-0.5537428
Luxembourg,LUX,2001-Q4,trade_balance_usd_billion,-0.5090454
Mexico,MEX,2001-Q4,trade_balance_usd_billion,-2.4933902
Netherlands,NLD,2001-Q4,trade_balance_usd_billion,6.414432
New Zealand,NZL,2001-Q4,trade_balance_usd_billion,0.06593523500000001
Poland,POL,2001-Q4,trade_balance_usd_billion,-3.339131
Portugal,PRT,2001-Q4,trade_balance_usd_billion,-3.754176
Slovakia,SVK,2001-Q4,trade_balance_usd_billion,-0.4287172
Slovenia,SVN,2001-Q4,trade_balance_usd_billion,-0.24006801
South Korea,KOR,2001-Q4,trade_balance_usd_billion,1.4924896
Spain,ESP,2001-Q4,trade_balance_usd_billion,-8.688158
Sweden,SWE,2001-Q4,trade_balance_usd_billion,3.757869
Switzerland,CHE,2001-Q4,trade_balance_usd_billion,0.867314
Turkey,TUR,2001-Q4,trade_balance_usd_billion,-2.0182836
United Kingdom,GBR,2001-Q4,trade_balance_usd_billion,-13.415379
United States,USA,2001-Q4,trade_balance_usd_billion,-98.061
Australia,AUS,2002-Q1,trade_balance_usd_billion,-0.22431710000000002
